example_id,video_feature_path,audio_feature_path,label
732,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0732.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0732.npy,calm
733,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0733.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0733.npy,happy
734,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0734.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0734.npy,happy
735,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0735.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0735.npy,happy
736,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0736.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0736.npy,happy
737,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0737.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0737.npy,happy
738,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0738.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0738.npy,happy
739,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0739.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0739.npy,happy
740,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0740.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0740.npy,happy
741,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0741.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0741.npy,sad
742,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0742.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0742.npy,sad
743,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0743.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0743.npy,sad
744,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0744.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0744.npy,sad
745,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0745.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0745.npy,sad
746,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0746.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0746.npy,sad
747,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0747.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0747.npy,sad
748,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0748.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0748.npy,sad
749,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0749.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0749.npy,angry
750,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0750.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0750.npy,angry
751,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0751.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0751.npy,angry
752,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0752.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0752.npy,angry
753,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0753.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0753.npy,angry
754,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0754.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0754.npy,angry
755,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0755.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0755.npy,angry
756,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0756.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0756.npy,angry
757,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0757.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0757.npy,afraid
758,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0758.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0758.npy,afraid
759,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0759.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0759.npy,afraid
760,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0760.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0760.npy,afraid
761,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0761.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0761.npy,afraid
762,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0762.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0762.npy,afraid
763,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0763.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0763.npy,afraid
764,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0764.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0764.npy,afraid
765,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0765.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0765.npy,disgusted
766,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0766.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0766.npy,disgusted
767,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0767.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0767.npy,disgusted
768,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0768.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0768.npy,disgusted
769,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0769.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0769.npy,disgusted
770,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0770.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0770.npy,disgusted
771,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0771.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0771.npy,disgusted
772,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0772.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0772.npy,disgusted
773,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0773.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0773.npy,surprised
774,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0774.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0774.npy,surprised
775,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0775.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0775.npy,surprised
776,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0776.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0776.npy,surprised
777,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0777.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0777.npy,surprised
778,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0778.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0778.npy,surprised
779,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0779.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0779.npy,surprised
780,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0780.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0780.npy,surprised
781,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0781.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0781.npy,neutral
782,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0782.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0782.npy,neutral
783,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0783.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0783.npy,neutral
784,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0784.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0784.npy,neutral
785,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0785.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0785.npy,calm
786,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0786.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0786.npy,calm
787,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0787.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0787.npy,calm
788,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0788.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0788.npy,calm
789,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0789.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0789.npy,calm
790,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0790.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0790.npy,calm
791,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0791.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0791.npy,calm
792,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0792.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0792.npy,calm
793,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0793.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0793.npy,happy
794,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0794.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0794.npy,happy
795,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0795.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0795.npy,happy
796,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0796.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0796.npy,happy
797,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0797.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0797.npy,happy
798,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0798.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0798.npy,happy
799,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0799.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0799.npy,happy
800,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0800.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0800.npy,happy
801,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0801.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0801.npy,sad
802,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0802.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0802.npy,sad
803,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0803.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0803.npy,sad
804,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0804.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0804.npy,sad
805,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0805.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0805.npy,sad
806,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0806.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0806.npy,sad
807,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0807.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0807.npy,sad
808,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0808.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0808.npy,sad
809,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0809.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0809.npy,angry
810,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0810.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0810.npy,angry
811,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0811.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0811.npy,angry
812,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0812.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0812.npy,angry
813,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0813.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0813.npy,angry
814,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0814.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0814.npy,angry
815,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0815.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0815.npy,angry
816,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0816.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0816.npy,angry
817,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0817.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0817.npy,afraid
818,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0818.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0818.npy,afraid
819,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0819.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0819.npy,afraid
820,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0820.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0820.npy,afraid
821,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0821.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0821.npy,afraid
822,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0822.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0822.npy,afraid
823,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0823.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0823.npy,afraid
824,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0824.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0824.npy,afraid
825,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0825.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0825.npy,disgusted
826,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0826.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0826.npy,disgusted
827,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0827.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0827.npy,disgusted
828,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0828.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0828.npy,disgusted
829,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0829.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0829.npy,disgusted
830,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0830.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0830.npy,disgusted
831,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0831.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0831.npy,disgusted
832,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0832.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0832.npy,disgusted
833,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0833.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0833.npy,surprised
834,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0834.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0834.npy,surprised
835,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0835.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0835.npy,surprised
836,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0836.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0836.npy,surprised
837,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0837.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0837.npy,surprised
838,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0838.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0838.npy,surprised
839,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0839.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0839.npy,surprised
840,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0840.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0840.npy,surprised
841,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0841.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0841.npy,neutral
842,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0842.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0842.npy,neutral
843,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0843.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0843.npy,neutral
844,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0844.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0844.npy,neutral
845,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0845.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0845.npy,calm
846,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0846.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0846.npy,calm
847,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0847.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0847.npy,calm
848,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0848.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0848.npy,calm
849,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0849.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0849.npy,calm
850,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0850.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0850.npy,calm
851,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0851.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0851.npy,calm
852,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0852.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0852.npy,calm
853,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0853.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0853.npy,happy
854,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0854.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0854.npy,happy
855,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0855.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0855.npy,happy
856,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0856.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0856.npy,happy
857,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0857.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0857.npy,happy
858,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0858.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0858.npy,happy
859,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0859.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0859.npy,happy
860,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0860.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0860.npy,happy
861,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0861.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0861.npy,sad
862,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0862.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0862.npy,sad
863,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0863.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0863.npy,sad
864,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0864.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0864.npy,sad
865,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0865.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0865.npy,sad
866,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0866.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0866.npy,sad
867,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0867.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0867.npy,sad
868,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0868.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0868.npy,sad
869,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0869.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0869.npy,angry
870,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0870.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0870.npy,angry
871,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0871.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0871.npy,angry
872,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0872.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0872.npy,angry
873,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0873.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0873.npy,angry
874,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0874.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0874.npy,angry
875,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0875.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0875.npy,angry
876,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0876.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0876.npy,angry
877,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0877.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0877.npy,afraid
878,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0878.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0878.npy,afraid
879,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0879.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0879.npy,afraid
880,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0880.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0880.npy,afraid
881,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0881.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0881.npy,afraid
882,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0882.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0882.npy,afraid
883,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0883.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0883.npy,afraid
884,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0884.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0884.npy,afraid
885,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0885.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0885.npy,disgusted
886,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0886.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0886.npy,disgusted
887,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0887.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0887.npy,disgusted
888,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0888.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0888.npy,disgusted
889,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0889.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0889.npy,disgusted
890,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0890.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0890.npy,disgusted
891,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0891.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0891.npy,disgusted
892,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0892.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0892.npy,disgusted
893,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0893.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0893.npy,surprised
894,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0894.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0894.npy,surprised
895,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0895.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0895.npy,surprised
896,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0896.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0896.npy,surprised
897,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0897.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0897.npy,surprised
898,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0898.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0898.npy,surprised
899,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0899.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0899.npy,surprised
900,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0900.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0900.npy,surprised
901,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0901.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0901.npy,neutral
902,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0902.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0902.npy,neutral
903,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0903.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0903.npy,neutral
904,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0904.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0904.npy,neutral
905,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0905.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0905.npy,calm
906,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0906.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0906.npy,calm
907,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0907.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0907.npy,calm
908,/mnt/c/users/admin/desktop/rp/dataset/feats/video/vid0908.npy,/mnt/c/users/admin/desktop/rp/dataset/feats/audio/aud0908.npy,calm
